loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
2035.0,1.0,Graduate,Yes,3100000.0,9200000.0,16.0,374.0,2400000.0,3500000.0,7100000.0,3500000.0,Rejected
2036.0,4.0,Graduate,No,4500000.0,9900000.0,10.0,509.0,11100000.0,3100000.0,12200000.0,2700000.0,Rejected
2037.0,3.0,Not Graduate,Yes,9300000.0,23500000.0,16.0,728.0,3500000.0,9900000.0,27300000.0,9800000.0,Approved
2038.0,2.0,Graduate,No,6900000.0,18200000.0,20.0,396.0,15600000.0,4300000.0,22900000.0,5400000.0,Rejected
2039.0,0.0,Not Graduate,Yes,3900000.0,8600000.0,2.0,667.0,4300000.0,6600000.0,13500000.0,2000000.0,Approved
2040.0,5.0,Not Graduate,No,3200000.0,7400000.0,12.0,583.0,9400000.0,5500000.0,10600000.0,3600000.0,Approved
2041.0,1.0,Not Graduate,Yes,5600000.0,21100000.0,10.0,459.0,9700000.0,1400000.0,13900000.0,8100000.0,Rejected
2042.0,4.0,Not Graduate,Yes,3700000.0,11900000.0,18.0,635.0,6100000.0,6400000.0,11200000.0,4700000.0,Approved
2043.0,3.0,Not Graduate,No,8400000.0,27200000.0,12.0,604.0,21400000.0,8800000.0,23700000.0,4700000.0,Approved
2044.0,0.0,Not Graduate,Yes,4200000.0,8900000.0,14.0,796.0,3000000.0,1600000.0,13300000.0,4800000.0,Approved
2045.0,4.0,Graduate,No,3800000.0,8500000.0,10.0,416.0,6200000.0,4800000.0,14900000.0,4100000.0,Rejected
2046.0,3.0,Graduate,No,3200000.0,8200000.0,8.0,311.0,4900000.0,5600000.0,10700000.0,1600000.0,Rejected
2047.0,1.0,Graduate,No,9700000.0,33900000.0,10.0,833.0,24600000.0,16200000.0,28300000.0,6600000.0,Approved
2048.0,1.0,Not Graduate,Yes,4300000.0,9400000.0,6.0,543.0,7400000.0,5200000.0,14800000.0,4200000.0,Rejected
2049.0,5.0,Graduate,Yes,8100000.0,20300000.0,18.0,751.0,1600000.0,7900000.0,31700000.0,7400000.0,Approved
2050.0,5.0,Not Graduate,Yes,9400000.0,23200000.0,14.0,885.0,16900000.0,1200000.0,34900000.0,4700000.0,Approved
2051.0,4.0,Not Graduate,Yes,8100000.0,19400000.0,6.0,346.0,7800000.0,9300000.0,29300000.0,4500000.0,Rejected
2052.0,4.0,Graduate,No,6500000.0,14500000.0,4.0,588.0,10300000.0,9500000.0,22800000.0,6400000.0,Approved
2053.0,2.0,Graduate,No,9400000.0,23100000.0,4.0,488.0,20100000.0,3500000.0,28600000.0,10900000.0,Rejected
2054.0,1.0,Not Graduate,Yes,2600000.0,6600000.0,20.0,765.0,2100000.0,200000.0,5200000.0,1300000.0,Approved
2055.0,3.0,Not Graduate,Yes,8000000.0,25600000.0,6.0,337.0,8800000.0,500000.0,18900000.0,9800000.0,Rejected
2056.0,1.0,Graduate,No,4700000.0,9300000.0,8.0,515.0,1000000.0,4700000.0,14600000.0,5700000.0,Rejected
2057.0,2.0,Graduate,Yes,7600000.0,22300000.0,12.0,555.0,2100000.0,13800000.0,17700000.0,7100000.0,Approved
2058.0,1.0,Graduate,Yes,6800000.0,27200000.0,2.0,702.0,4600000.0,2400000.0,27100000.0,6300000.0,Approved
2059.0,2.0,Not Graduate,Yes,6600000.0,17000000.0,2.0,457.0,100000.0,1800000.0,23300000.0,6700000.0,Rejected
2060.0,2.0,Graduate,No,8200000.0,27200000.0,10.0,425.0,11400000.0,4900000.0,29300000.0,4500000.0,Rejected
2061.0,1.0,Graduate,Yes,4400000.0,12300000.0,6.0,583.0,2400000.0,7900000.0,17200000.0,6600000.0,Approved
2062.0,1.0,Not Graduate,No,8300000.0,29200000.0,6.0,877.0,13700000.0,9900000.0,31500000.0,9500000.0,Approved
2063.0,0.0,Graduate,No,9200000.0,36500000.0,14.0,522.0,10500000.0,5300000.0,22400000.0,13200000.0,Rejected
2064.0,5.0,Not Graduate,Yes,2700000.0,8700000.0,20.0,687.0,2600000.0,1200000.0,9000000.0,1300000.0,Approved
2065.0,0.0,Graduate,No,6100000.0,23600000.0,20.0,856.0,3300000.0,5200000.0,17700000.0,6400000.0,Approved
2066.0,4.0,Not Graduate,Yes,9100000.0,33000000.0,8.0,543.0,15700000.0,14400000.0,19500000.0,11200000.0,Rejected
2067.0,5.0,Not Graduate,Yes,7600000.0,15400000.0,14.0,576.0,2300000.0,2800000.0,24500000.0,4700000.0,Approved
2068.0,2.0,Not Graduate,No,7200000.0,17000000.0,10.0,856.0,18100000.0,12700000.0,15800000.0,6000000.0,Approved
2069.0,0.0,Graduate,Yes,2600000.0,8200000.0,8.0,722.0,3500000.0,4200000.0,7100000.0,3200000.0,Approved
2070.0,4.0,Graduate,Yes,6500000.0,20200000.0,12.0,653.0,18600000.0,1400000.0,23800000.0,6400000.0,Approved
2071.0,5.0,Graduate,No,8900000.0,35500000.0,16.0,480.0,17200000.0,11300000.0,25200000.0,4900000.0,Rejected
2072.0,2.0,Graduate,Yes,5400000.0,14300000.0,14.0,477.0,10200000.0,700000.0,11100000.0,5500000.0,Rejected
2073.0,0.0,Graduate,No,300000.0,500000.0,2.0,885.0,200000.0,400000.0,700000.0,200000.0,Approved
2074.0,0.0,Not Graduate,No,8400000.0,19600000.0,18.0,530.0,17000000.0,3600000.0,24200000.0,12300000.0,Rejected
2075.0,3.0,Graduate,No,8300000.0,17200000.0,8.0,870.0,4700000.0,8800000.0,18300000.0,10000000.0,Approved
2076.0,4.0,Not Graduate,No,1700000.0,5600000.0,8.0,395.0,2700000.0,800000.0,3500000.0,2400000.0,Rejected
2077.0,2.0,Not Graduate,No,1500000.0,4200000.0,16.0,771.0,2500000.0,800000.0,5700000.0,1100000.0,Approved
2078.0,1.0,Not Graduate,Yes,200000.0,500000.0,2.0,579.0,500000.0,100000.0,500000.0,100000.0,Approved
2079.0,1.0,Graduate,Yes,1000000.0,3700000.0,14.0,798.0,2000000.0,200000.0,3800000.0,1400000.0,Approved
2080.0,3.0,Not Graduate,Yes,8800000.0,25100000.0,8.0,473.0,17200000.0,600000.0,24400000.0,12400000.0,Rejected
2081.0,0.0,Graduate,Yes,1000000.0,3200000.0,8.0,304.0,500000.0,600000.0,3700000.0,700000.0,Rejected
2082.0,0.0,Not Graduate,Yes,8600000.0,23000000.0,14.0,678.0,18800000.0,16400000.0,22900000.0,12000000.0,Approved
2083.0,5.0,Graduate,Yes,2400000.0,8900000.0,2.0,745.0,1700000.0,2000000.0,9200000.0,2100000.0,Approved
2084.0,1.0,Graduate,No,2400000.0,8900000.0,8.0,835.0,2400000.0,1200000.0,5500000.0,1100000.0,Approved
2085.0,5.0,Not Graduate,Yes,6000000.0,12100000.0,20.0,848.0,13900000.0,4800000.0,18000000.0,3600000.0,Approved
2086.0,5.0,Not Graduate,No,7600000.0,16300000.0,18.0,872.0,5100000.0,1900000.0,20700000.0,5000000.0,Approved
2087.0,3.0,Not Graduate,No,8000000.0,20100000.0,10.0,608.0,9800000.0,15500000.0,26100000.0,5200000.0,Approved
2088.0,0.0,Graduate,Yes,5400000.0,19500000.0,16.0,758.0,2600000.0,2700000.0,18300000.0,6000000.0,Approved
2089.0,0.0,Not Graduate,Yes,1400000.0,3700000.0,4.0,841.0,3000000.0,1000000.0,4600000.0,1000000.0,Approved
2090.0,0.0,Not Graduate,Yes,800000.0,2600000.0,2.0,618.0,300000.0,1200000.0,2000000.0,500000.0,Approved
2091.0,4.0,Graduate,Yes,300000.0,1100000.0,4.0,457.0,700000.0,100000.0,1100000.0,400000.0,Approved
2092.0,0.0,Graduate,No,4100000.0,14400000.0,4.0,844.0,2700000.0,6000000.0,9900000.0,4200000.0,Approved
2093.0,2.0,Not Graduate,No,1500000.0,3800000.0,4.0,776.0,2800000.0,0.0,5300000.0,1400000.0,Approved
2094.0,1.0,Not Graduate,No,4600000.0,13900000.0,8.0,520.0,13300000.0,6400000.0,9800000.0,2200000.0,Rejected
2095.0,1.0,Graduate,Yes,3300000.0,7500000.0,12.0,648.0,6400000.0,1700000.0,8700000.0,1600000.0,Approved
2096.0,4.0,Not Graduate,Yes,7900000.0,31400000.0,10.0,654.0,16500000.0,15200000.0,25400000.0,5000000.0,Approved
2097.0,0.0,Not Graduate,No,8100000.0,26500000.0,20.0,342.0,5800000.0,5600000.0,23700000.0,5800000.0,Rejected
2098.0,5.0,Not Graduate,No,900000.0,2800000.0,16.0,808.0,2100000.0,900000.0,3100000.0,800000.0,Approved
2099.0,1.0,Graduate,Yes,4900000.0,15200000.0,10.0,429.0,5700000.0,7300000.0,14400000.0,3300000.0,Rejected
2100.0,3.0,Graduate,Yes,6100000.0,18100000.0,14.0,538.0,11800000.0,4200000.0,16200000.0,7500000.0,Rejected
2101.0,3.0,Not Graduate,No,4500000.0,16400000.0,6.0,533.0,1800000.0,5600000.0,12200000.0,3900000.0,Rejected
2102.0,2.0,Graduate,Yes,2900000.0,7300000.0,8.0,394.0,7700000.0,2600000.0,7700000.0,4000000.0,Rejected
2103.0,1.0,Not Graduate,No,7900000.0,29300000.0,2.0,771.0,17600000.0,12800000.0,20400000.0,4000000.0,Approved
2104.0,5.0,Graduate,Yes,4100000.0,10100000.0,4.0,792.0,4400000.0,6100000.0,8600000.0,4900000.0,Approved
2105.0,5.0,Not Graduate,Yes,7700000.0,15500000.0,8.0,407.0,6500000.0,9100000.0,26300000.0,4600000.0,Rejected
2106.0,0.0,Not Graduate,No,5600000.0,19300000.0,18.0,544.0,6400000.0,2800000.0,19900000.0,6400000.0,Rejected
2107.0,5.0,Graduate,No,9000000.0,18000000.0,18.0,509.0,24600000.0,5200000.0,20000000.0,6100000.0,Rejected
2108.0,4.0,Not Graduate,Yes,6400000.0,18400000.0,16.0,320.0,17700000.0,3600000.0,13900000.0,8300000.0,Rejected
2109.0,4.0,Graduate,No,6900000.0,14700000.0,2.0,496.0,12000000.0,7000000.0,15500000.0,4000000.0,Rejected
2110.0,3.0,Not Graduate,No,9100000.0,27400000.0,18.0,652.0,8500000.0,7300000.0,31700000.0,6800000.0,Approved
2111.0,2.0,Graduate,Yes,1100000.0,3700000.0,2.0,806.0,2700000.0,800000.0,2900000.0,500000.0,Approved
2112.0,4.0,Not Graduate,No,1700000.0,4500000.0,12.0,821.0,3200000.0,1900000.0,4900000.0,1500000.0,Approved
2113.0,5.0,Graduate,Yes,9200000.0,28800000.0,20.0,618.0,14300000.0,10800000.0,33900000.0,10600000.0,Approved
2114.0,2.0,Not Graduate,Yes,8300000.0,20600000.0,12.0,729.0,22400000.0,9000000.0,31400000.0,8400000.0,Approved
2115.0,5.0,Not Graduate,Yes,5000000.0,10600000.0,6.0,839.0,12600000.0,8600000.0,19800000.0,3500000.0,Approved
2116.0,3.0,Graduate,No,2200000.0,6400000.0,2.0,318.0,1400000.0,2100000.0,4300000.0,1500000.0,Rejected
2117.0,2.0,Graduate,No,4500000.0,9600000.0,16.0,404.0,1800000.0,6000000.0,17000000.0,2700000.0,Rejected
2118.0,5.0,Not Graduate,Yes,4100000.0,9000000.0,6.0,581.0,6600000.0,1500000.0,11300000.0,3400000.0,Approved
2119.0,1.0,Not Graduate,No,2800000.0,6800000.0,18.0,596.0,7900000.0,400000.0,7300000.0,1500000.0,Approved
2120.0,1.0,Not Graduate,No,6600000.0,20700000.0,4.0,415.0,12800000.0,11900000.0,17700000.0,3900000.0,Approved
2121.0,3.0,Not Graduate,Yes,3200000.0,7200000.0,6.0,728.0,4800000.0,2000000.0,8000000.0,4600000.0,Approved
2122.0,0.0,Not Graduate,No,6300000.0,13300000.0,2.0,666.0,8800000.0,4000000.0,14200000.0,4900000.0,Approved
2123.0,2.0,Graduate,No,4700000.0,17700000.0,14.0,675.0,5800000.0,7200000.0,13100000.0,6500000.0,Approved
2124.0,0.0,Graduate,No,4100000.0,15400000.0,16.0,304.0,3000000.0,5200000.0,16200000.0,3100000.0,Rejected
2125.0,5.0,Graduate,Yes,7100000.0,15500000.0,4.0,474.0,7600000.0,9000000.0,22400000.0,9400000.0,Rejected
2126.0,4.0,Graduate,Yes,4900000.0,10200000.0,18.0,370.0,10900000.0,2200000.0,13700000.0,6600000.0,Rejected
2127.0,4.0,Graduate,No,5600000.0,20300000.0,20.0,596.0,5100000.0,10900000.0,12700000.0,7900000.0,Approved
2128.0,4.0,Graduate,No,3400000.0,8300000.0,2.0,567.0,5700000.0,1900000.0,10200000.0,2700000.0,Approved
2129.0,3.0,Not Graduate,No,4500000.0,16100000.0,16.0,671.0,10500000.0,3600000.0,12400000.0,5800000.0,Approved
2130.0,2.0,Graduate,No,300000.0,800000.0,18.0,819.0,300000.0,300000.0,900000.0,400000.0,Approved
2131.0,5.0,Not Graduate,Yes,7600000.0,23000000.0,10.0,829.0,3100000.0,7300000.0,17600000.0,7300000.0,Approved
2132.0,5.0,Graduate,No,500000.0,1200000.0,12.0,454.0,1400000.0,500000.0,1000000.0,300000.0,Rejected
2133.0,0.0,Graduate,Yes,5900000.0,15200000.0,16.0,399.0,15200000.0,3200000.0,12200000.0,6500000.0,Rejected
2134.0,0.0,Graduate,No,7100000.0,20700000.0,10.0,784.0,9500000.0,11400000.0,27900000.0,8600000.0,Approved
2135.0,2.0,Not Graduate,Yes,8500000.0,26900000.0,6.0,538.0,21300000.0,16400000.0,21500000.0,4600000.0,Rejected
2136.0,0.0,Graduate,Yes,6400000.0,16900000.0,16.0,759.0,16200000.0,7100000.0,15200000.0,3100000.0,Approved
2137.0,2.0,Graduate,No,7100000.0,21400000.0,12.0,699.0,11400000.0,13400000.0,22600000.0,4800000.0,Approved
2138.0,5.0,Not Graduate,No,1800000.0,5400000.0,14.0,347.0,3800000.0,1300000.0,4900000.0,1700000.0,Rejected
2139.0,3.0,Not Graduate,Yes,6600000.0,25200000.0,20.0,598.0,13100000.0,3600000.0,20700000.0,8600000.0,Approved
2140.0,4.0,Graduate,Yes,8800000.0,27100000.0,2.0,406.0,16300000.0,6200000.0,26100000.0,5800000.0,Approved
2141.0,2.0,Not Graduate,No,4800000.0,15800000.0,20.0,860.0,1700000.0,3300000.0,13400000.0,5100000.0,Approved
2142.0,5.0,Graduate,Yes,4400000.0,16500000.0,10.0,806.0,3500000.0,4400000.0,11200000.0,2800000.0,Approved
2143.0,0.0,Not Graduate,No,2000000.0,6900000.0,2.0,448.0,2700000.0,3800000.0,7100000.0,1600000.0,Approved
2144.0,2.0,Graduate,No,6800000.0,22600000.0,20.0,393.0,2100000.0,2200000.0,20300000.0,8200000.0,Rejected
2145.0,5.0,Not Graduate,Yes,6600000.0,16000000.0,12.0,811.0,13100000.0,5000000.0,14700000.0,5000000.0,Approved
2146.0,2.0,Graduate,No,3300000.0,7900000.0,20.0,829.0,4800000.0,2100000.0,13200000.0,2600000.0,Approved
2147.0,3.0,Not Graduate,No,7400000.0,23400000.0,16.0,700.0,19300000.0,3000000.0,20700000.0,8900000.0,Approved
2148.0,0.0,Not Graduate,Yes,4500000.0,12400000.0,18.0,719.0,10300000.0,200000.0,9200000.0,3100000.0,Approved
2149.0,1.0,Not Graduate,Yes,9500000.0,30500000.0,12.0,430.0,5400000.0,8000000.0,30800000.0,10500000.0,Rejected
2150.0,1.0,Graduate,No,800000.0,3000000.0,4.0,338.0,900000.0,1000000.0,2600000.0,400000.0,Approved
2151.0,2.0,Graduate,No,4000000.0,13000000.0,4.0,695.0,6400000.0,6900000.0,15400000.0,4300000.0,Approved
2152.0,2.0,Not Graduate,No,7000000.0,25700000.0,18.0,374.0,3400000.0,13700000.0,14900000.0,4500000.0,Rejected
2153.0,3.0,Graduate,No,3500000.0,8500000.0,18.0,609.0,7300000.0,0.0,12700000.0,2500000.0,Approved
2154.0,3.0,Graduate,Yes,9700000.0,36000000.0,6.0,631.0,3500000.0,5500000.0,28500000.0,7500000.0,Approved
2155.0,0.0,Not Graduate,No,3400000.0,10800000.0,6.0,439.0,5300000.0,1400000.0,11600000.0,1900000.0,Rejected
2156.0,1.0,Graduate,Yes,4600000.0,13500000.0,20.0,837.0,5600000.0,7700000.0,11900000.0,2500000.0,Approved
2157.0,4.0,Graduate,No,3800000.0,10400000.0,10.0,833.0,7500000.0,2500000.0,14100000.0,4200000.0,Approved
2158.0,4.0,Not Graduate,Yes,4200000.0,9600000.0,20.0,863.0,7400000.0,900000.0,9100000.0,3400000.0,Approved
2159.0,2.0,Graduate,No,2500000.0,8700000.0,4.0,684.0,0.0,600000.0,9700000.0,2600000.0,Approved
2160.0,0.0,Not Graduate,Yes,7000000.0,24600000.0,6.0,542.0,6400000.0,2600000.0,24500000.0,4700000.0,Rejected
2161.0,1.0,Not Graduate,No,5300000.0,11500000.0,8.0,753.0,10000000.0,4200000.0,14400000.0,3000000.0,Approved
2162.0,0.0,Not Graduate,No,6400000.0,14200000.0,2.0,512.0,1600000.0,9200000.0,23100000.0,3500000.0,Rejected
2163.0,3.0,Not Graduate,No,3400000.0,8100000.0,12.0,385.0,6100000.0,4000000.0,10700000.0,4000000.0,Rejected
2164.0,4.0,Not Graduate,No,6700000.0,18800000.0,2.0,749.0,15600000.0,7900000.0,19900000.0,8600000.0,Approved
2165.0,1.0,Not Graduate,Yes,4600000.0,10100000.0,4.0,618.0,2200000.0,100000.0,12900000.0,4300000.0,Approved
2166.0,4.0,Graduate,Yes,900000.0,2500000.0,4.0,583.0,1300000.0,800000.0,1800000.0,1100000.0,Approved
2167.0,0.0,Graduate,No,5100000.0,19900000.0,18.0,655.0,4400000.0,0.0,17100000.0,7100000.0,Approved
2168.0,0.0,Not Graduate,Yes,7000000.0,20900000.0,20.0,380.0,11800000.0,10800000.0,21100000.0,6200000.0,Rejected
2169.0,3.0,Graduate,Yes,4100000.0,14700000.0,6.0,679.0,6600000.0,3700000.0,10500000.0,5600000.0,Approved
2170.0,2.0,Graduate,No,4600000.0,14800000.0,6.0,410.0,12900000.0,6800000.0,16100000.0,5800000.0,Rejected
2171.0,2.0,Graduate,Yes,3600000.0,11500000.0,8.0,590.0,1600000.0,5200000.0,10900000.0,3000000.0,Approved
2172.0,5.0,Graduate,No,5900000.0,13800000.0,14.0,397.0,12400000.0,600000.0,20400000.0,3000000.0,Rejected
2173.0,2.0,Graduate,No,600000.0,2100000.0,16.0,425.0,900000.0,500000.0,2300000.0,300000.0,Rejected
2174.0,0.0,Graduate,No,4900000.0,16400000.0,2.0,383.0,3300000.0,3500000.0,15000000.0,5800000.0,Approved
2175.0,5.0,Graduate,Yes,6400000.0,23900000.0,6.0,406.0,14700000.0,12400000.0,25400000.0,4300000.0,Rejected
2176.0,2.0,Graduate,No,7000000.0,19800000.0,10.0,563.0,3900000.0,9400000.0,22800000.0,8000000.0,Approved
2177.0,3.0,Graduate,Yes,6700000.0,13400000.0,14.0,782.0,4900000.0,4000000.0,25800000.0,9600000.0,Approved
2178.0,1.0,Not Graduate,Yes,800000.0,2200000.0,4.0,852.0,900000.0,200000.0,2200000.0,1000000.0,Approved
2179.0,5.0,Not Graduate,No,7600000.0,27800000.0,2.0,753.0,18400000.0,12200000.0,16900000.0,8000000.0,Approved
2180.0,5.0,Graduate,Yes,3200000.0,7600000.0,4.0,489.0,5000000.0,2900000.0,10600000.0,1900000.0,Rejected
2181.0,2.0,Not Graduate,Yes,4900000.0,13800000.0,2.0,586.0,9900000.0,1400000.0,9900000.0,7000000.0,Approved
2182.0,3.0,Not Graduate,No,7200000.0,20800000.0,16.0,560.0,2100000.0,10700000.0,21100000.0,3600000.0,Approved
2183.0,3.0,Graduate,No,5600000.0,20600000.0,6.0,487.0,6400000.0,9700000.0,20200000.0,4100000.0,Rejected
2184.0,4.0,Graduate,Yes,7300000.0,18300000.0,8.0,434.0,10000000.0,2900000.0,26800000.0,6700000.0,Rejected
2185.0,4.0,Not Graduate,No,3300000.0,7000000.0,20.0,504.0,8200000.0,3200000.0,7300000.0,2500000.0,Rejected
2186.0,2.0,Graduate,Yes,9200000.0,25300000.0,4.0,827.0,25900000.0,15900000.0,19300000.0,11000000.0,Approved
2187.0,3.0,Not Graduate,Yes,8100000.0,23300000.0,20.0,657.0,15700000.0,2900000.0,28100000.0,6200000.0,Approved
2188.0,5.0,Graduate,No,6600000.0,21400000.0,10.0,447.0,12700000.0,11100000.0,20200000.0,6400000.0,Rejected
2189.0,0.0,Graduate,Yes,4200000.0,13600000.0,4.0,834.0,8700000.0,3400000.0,12000000.0,3100000.0,Approved
2190.0,2.0,Graduate,No,5800000.0,21700000.0,8.0,354.0,12500000.0,2300000.0,12200000.0,6800000.0,Rejected
2191.0,2.0,Graduate,Yes,5600000.0,21000000.0,18.0,883.0,9800000.0,1600000.0,20900000.0,6000000.0,Approved
2192.0,0.0,Not Graduate,Yes,3600000.0,9900000.0,12.0,641.0,10300000.0,2400000.0,9100000.0,2700000.0,Approved
2193.0,1.0,Graduate,Yes,7700000.0,16900000.0,6.0,621.0,22600000.0,7900000.0,27400000.0,10200000.0,Approved
2194.0,0.0,Graduate,Yes,7800000.0,23300000.0,10.0,587.0,12500000.0,9300000.0,27500000.0,9700000.0,Approved
2195.0,3.0,Not Graduate,No,5700000.0,15400000.0,16.0,424.0,4700000.0,3000000.0,16400000.0,5600000.0,Rejected
2196.0,5.0,Graduate,No,6300000.0,20500000.0,14.0,515.0,4300000.0,3600000.0,18300000.0,9100000.0,Rejected
2197.0,5.0,Not Graduate,Yes,2300000.0,4700000.0,18.0,592.0,1600000.0,3900000.0,6200000.0,2800000.0,Approved
2198.0,4.0,Graduate,Yes,9600000.0,19900000.0,6.0,319.0,3200000.0,16500000.0,28100000.0,6600000.0,Rejected
2199.0,1.0,Not Graduate,Yes,1000000.0,3900000.0,16.0,360.0,2500000.0,300000.0,2100000.0,600000.0,Rejected
2200.0,5.0,Graduate,Yes,7200000.0,27100000.0,12.0,535.0,8400000.0,12800000.0,28100000.0,4800000.0,Rejected
2201.0,2.0,Not Graduate,Yes,3800000.0,11400000.0,16.0,666.0,9000000.0,2400000.0,8000000.0,3800000.0,Approved
2202.0,4.0,Not Graduate,Yes,9300000.0,24600000.0,16.0,419.0,18100000.0,0.0,26700000.0,5100000.0,Rejected
2203.0,2.0,Not Graduate,Yes,7200000.0,21900000.0,12.0,640.0,0.0,11400000.0,14600000.0,3800000.0,Approved
2204.0,0.0,Graduate,No,7600000.0,19700000.0,12.0,545.0,4300000.0,5200000.0,29500000.0,7300000.0,Rejected
2205.0,4.0,Graduate,No,4500000.0,15300000.0,10.0,843.0,13200000.0,6900000.0,10800000.0,2200000.0,Approved
2206.0,1.0,Not Graduate,Yes,9900000.0,30900000.0,20.0,559.0,12100000.0,6100000.0,38600000.0,12100000.0,Approved
2207.0,0.0,Not Graduate,Yes,700000.0,2000000.0,18.0,650.0,400000.0,1300000.0,2800000.0,500000.0,Approved
2208.0,0.0,Graduate,No,3500000.0,12300000.0,16.0,479.0,9700000.0,6000000.0,7900000.0,4700000.0,Rejected
2209.0,1.0,Graduate,Yes,300000.0,1000000.0,14.0,324.0,100000.0,100000.0,1100000.0,100000.0,Rejected
2210.0,5.0,Not Graduate,Yes,5400000.0,16700000.0,2.0,354.0,1100000.0,4500000.0,19300000.0,5200000.0,Approved
2211.0,4.0,Not Graduate,Yes,2800000.0,8400000.0,10.0,521.0,1500000.0,1200000.0,9100000.0,3700000.0,Rejected
2212.0,5.0,Not Graduate,Yes,4900000.0,15900000.0,8.0,505.0,12400000.0,4900000.0,14900000.0,6100000.0,Rejected
2213.0,4.0,Not Graduate,No,600000.0,1700000.0,12.0,436.0,400000.0,0.0,1700000.0,700000.0,Rejected
2214.0,0.0,Graduate,No,3000000.0,8100000.0,6.0,683.0,3200000.0,4900000.0,10200000.0,3200000.0,Approved
2215.0,0.0,Graduate,No,1800000.0,5800000.0,18.0,348.0,2900000.0,700000.0,6700000.0,1000000.0,Rejected
2216.0,4.0,Graduate,Yes,5100000.0,15700000.0,6.0,867.0,11200000.0,8300000.0,19200000.0,3600000.0,Approved
2217.0,5.0,Graduate,No,1400000.0,4100000.0,14.0,880.0,3700000.0,1800000.0,2800000.0,2100000.0,Approved
2218.0,2.0,Graduate,Yes,6700000.0,25500000.0,10.0,673.0,11100000.0,8600000.0,25100000.0,5000000.0,Approved
2219.0,3.0,Not Graduate,No,4300000.0,12600000.0,18.0,482.0,9300000.0,900000.0,13200000.0,6100000.0,Rejected
2220.0,3.0,Graduate,Yes,7800000.0,19600000.0,4.0,767.0,18100000.0,10500000.0,20500000.0,7700000.0,Approved
2221.0,3.0,Not Graduate,No,5400000.0,15800000.0,18.0,760.0,12700000.0,2300000.0,16400000.0,7200000.0,Approved
2222.0,0.0,Not Graduate,No,500000.0,1900000.0,2.0,857.0,1100000.0,500000.0,1800000.0,300000.0,Approved
2223.0,1.0,Graduate,No,8600000.0,26700000.0,10.0,735.0,11800000.0,9100000.0,20700000.0,11200000.0,Approved
2224.0,3.0,Graduate,No,2500000.0,9300000.0,4.0,810.0,2700000.0,3300000.0,9400000.0,3700000.0,Approved
2225.0,4.0,Not Graduate,No,3000000.0,7200000.0,2.0,680.0,900000.0,3400000.0,9600000.0,1700000.0,Approved
2226.0,5.0,Not Graduate,Yes,7000000.0,26900000.0,4.0,889.0,1400000.0,4200000.0,22400000.0,7400000.0,Approved
2227.0,1.0,Not Graduate,Yes,400000.0,1500000.0,16.0,688.0,400000.0,300000.0,1200000.0,200000.0,Approved
2228.0,5.0,Not Graduate,No,5200000.0,13700000.0,16.0,531.0,8800000.0,4500000.0,15700000.0,2900000.0,Rejected
2229.0,3.0,Graduate,No,3300000.0,11100000.0,2.0,660.0,6500000.0,3700000.0,12300000.0,4500000.0,Approved
2230.0,1.0,Not Graduate,Yes,2400000.0,8800000.0,18.0,414.0,3600000.0,2200000.0,7100000.0,2500000.0,Rejected
2231.0,4.0,Graduate,Yes,5800000.0,15800000.0,14.0,528.0,6300000.0,100000.0,21400000.0,8700000.0,Rejected
2232.0,4.0,Not Graduate,Yes,9400000.0,20000000.0,12.0,817.0,3600000.0,1600000.0,34400000.0,8000000.0,Approved
2233.0,2.0,Not Graduate,No,6100000.0,15300000.0,2.0,799.0,7100000.0,5500000.0,17800000.0,5300000.0,Approved
2234.0,1.0,Graduate,Yes,7500000.0,21400000.0,20.0,655.0,13000000.0,10300000.0,28100000.0,8100000.0,Approved
2235.0,2.0,Not Graduate,No,4100000.0,16200000.0,6.0,546.0,3500000.0,3100000.0,15100000.0,3700000.0,Rejected
2236.0,3.0,Not Graduate,No,8500000.0,30800000.0,14.0,745.0,11000000.0,8200000.0,19400000.0,7200000.0,Approved
2237.0,0.0,Graduate,No,4300000.0,16900000.0,8.0,884.0,6500000.0,5400000.0,12000000.0,3700000.0,Approved
2238.0,5.0,Not Graduate,No,9300000.0,22000000.0,4.0,822.0,20900000.0,10000000.0,24200000.0,12100000.0,Approved
2239.0,4.0,Not Graduate,No,6000000.0,18700000.0,2.0,623.0,4300000.0,4000000.0,19100000.0,5700000.0,Approved
2240.0,1.0,Not Graduate,Yes,5300000.0,18900000.0,16.0,361.0,300000.0,5000000.0,11900000.0,5500000.0,Rejected
2241.0,5.0,Not Graduate,Yes,7400000.0,16200000.0,2.0,778.0,17000000.0,2700000.0,19400000.0,9200000.0,Approved
2242.0,1.0,Not Graduate,Yes,1100000.0,3800000.0,8.0,779.0,600000.0,1800000.0,4000000.0,1600000.0,Approved
2243.0,1.0,Graduate,Yes,6600000.0,20700000.0,4.0,594.0,4800000.0,200000.0,26400000.0,8900000.0,Approved
2244.0,3.0,Graduate,No,8200000.0,28300000.0,2.0,530.0,15000000.0,10500000.0,20200000.0,12100000.0,Approved
2245.0,3.0,Not Graduate,No,3300000.0,9300000.0,12.0,324.0,5300000.0,2600000.0,7500000.0,2000000.0,Rejected
